날짜,요일,평균 기온(℃),최저 기온(℃),최고 기온(℃),모기 활동 지수(서울시 평균),모기 발생 단계(서울시 평균),모기 발생 수준(서울시 평균),모기 발생 난이도(서울시 평균),모기 활동 지수(수변부),모기 발생 단계(수변부),모기 발생 수준(수변부),모기 발생 난이도(수변부),모기 활동 지수(주거지),모기 발생 단계(주거지),모기 발생 수준(주거지),모기 발생 난이도(주거지),모기 활동 지수(공원),모기 발생 단계(공원),모기 발생 수준(공원),모기 발생 난이도(공원),포집량,모기,기타,지점,지점명,평균 풍속(m/s),평균 전운량(1/10),평균 지면온도(°C),평균 5cm 지중온도(°C),0.5m 지중온도(°C),Month,Unnamed: 0,일강수량(mm),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),평균 해면기압(hPa),합계 일사량(MJ/m2),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),오존농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2019-02-05,화,3.3,2.0,4.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.0,3.9,1.9,1.0,1.5,2,1292,0.0,37.1,2.6,1010.6,1021.3,11.81,,,,0.034,0.6,0.006,0.011,72.0,30.0
2019-02-06,수,-0.6,-3.3,3.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.3,8.1,2.5,2.0,1.5,2,1293,0.0,54.9,5.0,1005.6,1016.1,6.87,,,,0.034,0.6,0.006,0.013,85.0,35.0
2019-02-07,목,2.8,-3.6,10.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.5,4.3,2.4,2.5,1.6,2,1294,0.5,45.5,2.7,1011.9,1022.8,13.09,,,,0.017,0.5,0.005,0.018,57.0,36.0
2019-02-08,금,5.1,0.1,9.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.3,6.1,-2.4,-0.8,1.5,2,1295,0.0,31.5,1.2,1015.3,1026.4,12.08,,,,0.027,0.5,0.005,0.012,27.0,19.0
2019-02-09,토,-2.1,-8.2,6.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.7,4.4,-2.2,-0.9,1.5,2,1296,0.0,30.0,1.2,1017.4,1028.5,13.27,,,,0.018,0.4,0.005,0.019,35.0,23.0
2019-02-10,일,-6.1,-10.2,-1.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.7,7.5,-2.6,-1.5,1.6,2,1297,0.0,31.3,1.3,1019.8,1031.0,7.83,,,,0.023,0.5,0.005,0.015,39.0,30.0
2019-02-11,월,-5.4,-8.6,-1.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.3,0.4,-0.6,-1.3,1.6,2,1298,0.0,34.9,1.7,1020.7,1031.8,14.53,,,,0.024,0.5,0.006,0.017,36.0,30.0
2019-02-12,화,-5.0,-9.1,-1.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,5.6,1.2,-0.4,1.6,2,1299,0.0,35.5,2.1,1023.0,1034.0,12.34,,,,0.029,0.7,0.006,0.018,57.0,48.0
2019-02-13,수,-3.0,-7.5,2.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.4,1.8,0.4,-0.6,1.7,2,1300,0.0,26.6,1.4,1022.0,1033.1,14.15,,,,0.027,0.5,0.006,0.018,37.0,27.0
2019-02-14,목,-0.6,-4.1,3.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.4,5.3,1.2,-0.3,1.6,2,1301,0.0,24.3,1.4,1019.9,1030.9,14.39,,,,0.041,0.6,0.006,0.009,49.0,34.0
2019-02-15,금,-2.1,-5.7,2.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,9.1,-0.2,0.0,1.7,2,1302,2.2,72.8,4.2,1012.9,1023.8,3.57,,,,0.036,0.5,0.005,0.011,41.0,32.0
2019-02-16,토,-0.5,-5.9,6.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.6,2.4,1.1,-0.2,1.6,2,1303,0.2,59.0,2.9,1013.5,1024.4,13.19,,,,0.017,0.7,0.006,0.025,59.0,54.0
2019-02-17,일,-0.8,-2.9,0.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,0.1,0.0,-0.7,1.6,2,1304,0.0,47.4,2.5,1015.5,1026.4,16.08,,,,0.023,0.5,0.006,0.02,32.0,29.0
2019-02-18,월,-2.7,-5.1,1.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.3,7.4,-0.6,-0.3,1.6,2,1305,0.0,43.5,2.7,1014.7,1025.6,10.19,,,,0.048,0.7,0.006,0.005,41.0,32.0
2019-02-19,화,-1.8,-6.8,4.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.4,9.4,0.0,0.2,1.7,2,1306,4.6,80.8,5.5,1008.7,1019.4,3.43,,,,0.04,0.6,0.005,0.007,40.0,37.0
2019-02-20,수,0.9,-4.7,5.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.1,6.5,1.8,0.4,1.6,2,1307,0.0,67.8,4.7,1014.5,1025.3,6.26,,,,0.03,0.7,0.005,0.016,70.0,55.0
2019-02-21,목,1.4,0.2,3.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.5,0.0,3.1,1.4,1.6,2,1308,0.0,59.4,4.2,1015.9,1026.7,14.6,,,,0.043,0.9,0.006,0.01,77.0,70.0
2019-02-22,금,1.7,-0.1,4.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.5,5.4,4.0,2.8,1.6,2,1309,0.0,56.1,4.3,1011.3,1022.0,15.33,,,,0.05,0.9,0.007,0.009,73.0,64.0
2019-02-23,토,2.4,-2.6,9.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.1,2.9,5.2,4.2,1.7,2,1310,0.0,41.0,3.6,1012.8,1023.4,16.04,,,,0.045,0.8,0.007,0.012,52.0,41.0
2019-02-24,일,4.0,-1.6,10.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.8,1.6,5.0,4.5,2.0,2,1311,0.0,45.0,4.1,1012.1,1022.7,16.07,,,,0.039,0.7,0.007,0.018,59.0,53.0
2019-02-25,월,6.8,0.5,14.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.3,4.8,5.7,4.8,2.7,2,1312,0.0,55.8,4.5,1011.1,1021.7,14.21,,,,0.035,0.7,0.006,0.018,79.0,65.0
2019-02-26,화,6.3,1.2,13.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.6,3.6,5.3,4.5,3.3,2,1313,0.0,32.8,2.8,1013.4,1024.1,16.25,,,,0.042,0.6,0.006,0.012,48.0,31.0
2019-02-27,수,4.7,1.3,10.2,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.6,7.5,6.5,6.2,3.8,2,1314,0.0,31.3,3.3,1010.7,1021.3,12.84,,,,0.05,0.7,0.008,0.012,65.0,50.0
2019-02-28,목,5.2,-1.5,12.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.0,3.3,5.9,5.4,4.4,2,1315,0.0,39.5,3.8,1008.4,1019.0,14.07,,,,0.056,0.9,0.008,0.015,91.0,71.0
2019-03-01,금,7.8,4.7,14.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.1,0.3,6.1,5.4,4.7,3,1316,0.0,42.3,4.0,1011.2,1021.8,15.38,,,,0.048,0.9,0.007,0.022,118.0,93.0
2019-03-02,토,6.6,2.0,12.8,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.1,5.8,5.9,5.6,4.8,3,1317,0.0,37.6,3.7,1008.7,1019.2,13.57,,,,0.052,0.9,0.007,0.018,116.0,91.0
2019-03-03,일,6.6,1.2,13.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.5,4.8,7.7,6.8,5.1,3,1318,0.0,36.4,4.1,1002.5,1012.9,15.37,,,,0.043,0.8,0.006,0.023,105.0,84.0
2019-03-04,월,7.8,1.3,14.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,2.3,10.5,8.3,5.7,3,1319,0.0,46.1,5.3,1003.2,1013.6,14.87,,,,0.043,0.9,0.007,0.026,158.0,125.0
2019-03-05,화,9.4,2.5,16.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.0,8.6,8.7,8.0,6.2,3,1320,0.0,66.3,7.1,1009.6,1020.1,9.21,,,,0.03,0.9,0.007,0.03,182.0,147.0
2019-03-06,수,9.9,5.0,16.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.0,6.3,9.1,7.6,6.5,3,1321,0.0,55.0,6.1,1005.6,1016.1,10.39,,,,0.04,0.8,0.007,0.024,139.0,112.0
2019-03-07,목,8.4,5.6,12.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.2,1.5,9.9,7.5,6.6,3,1322,0.0,51.1,5.0,1009.1,1019.6,15.76,,,,0.029,0.6,0.006,0.023,52.0,42.0
2019-03-08,금,8.4,5.7,12.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,0.1,8.2,6.5,6.6,3,1323,0.0,39.4,3.6,1014.3,1024.9,18.67,,,,0.036,0.4,0.006,0.017,41.0,27.0
2019-03-09,토,7.0,3.1,12.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.3,5.4,8.4,5.9,6.5,3,1324,0.0,31.8,2.9,1011.2,1021.7,14.44,,,,0.051,0.5,0.007,0.009,41.0,31.0
2019-03-10,일,6.1,0.6,13.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.2,7.1,10.1,8.0,6.7,3,1325,0.0,26.4,3.1,1003.2,1013.5,8.91,,,,0.033,0.4,0.006,0.019,48.0,38.0
2019-03-11,월,7.2,-0.4,14.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.8,4.9,8.1,6.2,6.7,3,1326,0.0,61.0,5.9,998.7,1009.1,9.72,,,,0.033,0.5,0.006,0.018,63.0,46.0
2019-03-12,화,10.1,6.7,15.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.7,4.9,3.3,4.9,6.7,3,1327,0.0,55.1,4.6,1000.8,1011.4,5.15,,,,0.023,0.5,0.005,0.025,77.0,51.0
2019-03-13,수,6.6,3.5,10.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.3,1.8,6.6,4.3,6.1,3,1328,0.0,38.5,2.9,1009.3,1020.0,17.87,,,,0.019,0.3,0.005,0.023,35.0,11.0
2019-03-14,목,3.9,-0.3,7.9,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,5.5,5.9,5.0,5.9,3,1329,0.0,45.3,3.9,1011.9,1022.5,14.02,,,,0.025,0.4,0.006,0.024,38.0,21.0
2019-03-15,금,3.5,-0.4,8.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.6,7.4,10.9,6.7,6.2,3,1330,3.5,72.8,6.3,1006.8,1017.3,9.93,,,,0.027,0.4,0.005,0.022,49.0,31.0
2019-03-16,토,5.0,-1.7,10.0,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.8,5.5,5.3,5.5,6.3,3,1331,0.0,69.9,5.6,1009.9,1020.5,11.76,,,,0.025,0.3,0.005,0.018,34.0,26.0
2019-03-17,일,5.5,1.6,11.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.0,2.0,8.8,7.2,6.4,3,1332,0.0,55.4,5.0,1012.6,1023.2,19.62,,,,0.022,0.3,0.005,0.024,32.0,21.0
2019-03-18,월,4.3,0.2,9.2,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.4,6.3,8.3,6.9,6.7,3,1333,0.0,43.8,4.1,1009.4,1019.9,16.33,,,,0.042,0.5,0.007,0.012,32.0,21.0
2019-03-19,화,6.3,2.6,12.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.4,1.4,10.3,8.5,7.0,3,1334,0.0,52.0,6.5,1006.5,1016.8,15.01,,,,0.048,0.6,0.008,0.013,64.0,44.0
2019-03-20,수,7.1,1.4,14.4,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.4,8.8,8.6,8.4,7.6,3,1335,16.5,79.0,9.7,999.8,1010.1,4.38,,,,0.048,0.6,0.006,0.01,92.0,71.0
2019-03-21,목,10.0,3.4,16.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.9,7.9,8.3,8.8,7.9,3,1336,3.3,77.4,8.1,998.1,1008.5,7.51,,,,0.02,0.3,0.005,0.023,30.0,24.0
2019-03-22,금,10.3,7.1,14.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.8,0.8,5.5,6.1,7.7,3,1337,0.0,40.9,3.0,1009.4,1020.0,21.87,,,,0.012,0.3,0.006,0.031,33.0,19.0
2019-03-23,토,7.1,1.9,11.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.4,3.0,4.1,4.4,7.4,3,1338,1.7,46.9,3.7,1010.4,1021.1,12.62,,,,0.016,0.3,0.005,0.024,19.0,14.0
2019-03-24,일,3.3,-0.7,8.3,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.3,0.1,5.7,5.5,6.8,3,1339,0.0,45.4,3.7,1010.6,1021.2,22.16,,,,0.014,0.3,0.005,0.028,23.0,13.0
2019-03-25,월,3.3,-0.4,8.2,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.0,6.6,5.9,6.0,7.1,3,1340,0.0,56.1,5.7,1006.6,1017.1,7.53,,,,0.022,0.4,0.006,0.027,40.0,26.0
2019-03-26,화,4.3,-0.8,9.7,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.0,2.6,13.1,10.6,7.2,3,1341,0.0,51.1,6.4,1006.8,1017.1,20.42,,,,0.026,0.4,0.006,0.024,50.0,32.0
2019-03-27,수,7.3,2.9,11.5,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.0,8.5,11.6,10.5,8.2,3,1342,0.0,66.4,8.9,1002.2,1012.5,10.84,,,,0.019,0.5,0.007,0.041,83.0,58.0
2019-03-28,목,11.4,7.4,17.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.6,6.1,12.3,10.9,8.7,3,1343,0.0,49.9,5.6,1003.4,1013.7,18.21,,,,0.023,0.5,0.006,0.026,77.0,50.0
2019-03-29,금,11.6,8.9,16.2,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.1,4.6,13.3,11.2,9.0,3,1344,0.0,33.1,3.8,1003.5,1013.9,21.22,,,,0.02,0.3,0.006,0.03,33.0,19.0
2019-03-30,토,9.4,5.6,14.6,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.9,9.4,6.9,8.0,9.4,3,1345,1.8,72.0,6.3,1002.1,1012.7,6.76,,,,0.014,0.3,0.005,0.03,30.0,22.0
2019-03-31,일,9.2,5.5,15.1,5.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,3.2,5.1,5.3,5.9,8.8,3,1346,0.0,46.0,3.8,1008.7,1019.3,8.22,,,,0.012,0.3,0.005,0.029,38.0,26.0
2019-04-01,월,5.2,3.5,8.4,6.7,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.5,1.3,8.1,6.6,8.1,4,1347,0.0,39.8,3.4,1011.8,1022.4,23.42,,,,0.018,0.3,0.005,0.026,20.0,12.0
2019-04-02,화,4.4,2.6,8.4,1.6,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.2,0.3,9.7,7.9,8.0,4,1348,0.0,36.9,3.4,1012.2,1022.7,22.96,,,,0.023,0.4,0.006,0.025,27.0,17.0
2019-04-03,수,5.5,0.3,11.3,2.2,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.3,0.3,11.1,8.9,8.2,4,1349,0.0,36.1,3.6,1012.7,1023.2,22.61,,,,0.027,0.4,0.006,0.025,33.0,21.0
2019-04-04,목,6.7,1.3,13.0,2.7,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.5,0.0,12.4,10.0,8.5,4,1350,0.0,43.0,4.7,1007.2,1017.6,22.72,,,,0.02,0.3,0.006,0.031,29.0,18.0
2019-04-05,금,7.6,1.9,13.6,2.7,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.9,3.0,14.2,11.8,9.0,4,1351,0.0,41.0,5.1,999.4,1009.7,20.11,,,,0.021,0.3,0.006,0.031,67.0,23.0
2019-04-06,토,9.2,3.0,15.7,2.2,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.1,8.5,8.9,8.8,9.5,4,1352,0.8,39.9,4.7,1001.7,1012.0,4.48,,,,0.039,0.5,0.006,0.011,51.0,17.0
2019-04-07,일,11.4,7.0,17.2,1.6,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.7,4.4,15.1,12.4,9.2,4,1353,0.0,43.1,5.6,1000.2,1010.4,21.77,,,,0.019,0.3,0.006,0.025,31.0,14.0
2019-04-08,월,9.3,5.9,12.2,1.1,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.5,3.3,15.4,12.7,9.9,4,1354,0.0,25.6,3.4,1004.7,1015.0,23.74,,,,0.023,0.3,0.005,0.025,30.0,12.0
2019-04-09,화,12.6,5.6,20.3,2.7,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.4,9.4,10.3,9.9,10.2,4,1355,17.4,49.1,5.2,1005.6,1016.0,5.64,,,,0.03,0.3,0.005,0.016,21.0,10.0
2019-04-10,수,11.6,7.6,17.2,3.3,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.8,8.3,8.6,8.5,9.7,4,1356,5.6,78.4,7.9,1002.4,1012.8,6.98,,,,0.02,0.3,0.005,0.023,4.0,3.0
2019-04-11,목,9.2,4.7,13.9,8.3,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.9,4.6,10.3,10.5,9.4,4,1357,0.0,58.0,6.5,1004.8,1015.2,20.94,,,,0.03,0.4,0.005,0.016,22.0,15.0
2019-04-12,금,7.1,4.7,10.2,14.5,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.2,1.8,14.3,12.3,9.9,4,1358,0.0,48.5,6.0,1007.7,1018.1,23.73,,,,0.031,0.4,0.006,0.026,42.0,31.0
2019-04-13,토,9.5,4.3,15.7,15.6,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,1.8,5.6,14.7,12.5,10.4,4,1359,0.0,34.0,4.2,1009.2,1019.5,22.96,,,,0.029,0.4,0.006,0.032,40.0,30.0
2019-04-14,일,11.4,5.5,18.4,13.9,1단계,쾌적,하,,,,,,,,,,,,,,,,108,서울,2.2,6.0,9.5,10.3,10.9,4,1360,1.7,45.5,5.4,1004.8,1015.1,8.35,,,,0.018,0.3,0.005,0.035,32.0,20.0
2019-04-15,월,11.8,6.2,17.9,13.4,1단계,쾌적,하,,,,,,,,,,,,,-,-,-,108,서울,1.8,0.0,13.4,11.2,10.3,4,1361,0.0,30.9,3.9,1008.3,1018.7,24.07,,,,0.03,0.4,0.006,0.023,41.0,15.0
2019-04-16,화,9.6,6.9,13.6,12.8,1단계,쾌적,하,,,,,,,,,,,,,48,48,-,108,서울,1.6,4.8,15.9,13.6,10.6,4,1362,0.0,26.3,3.9,1006.8,1017.0,23.58,,,,0.039,0.4,0.006,0.021,39.0,20.0
2019-04-17,수,11.6,3.9,18.1,12.8,1단계,쾌적,하,,,,,,,,,,,,,219,218,1,108,서울,1.9,3.9,18.0,14.9,11.2,4,1363,0.0,37.5,6.6,1002.4,1012.5,24.94,,,,0.037,0.4,0.007,0.022,36.0,20.0
2019-04-18,목,14.9,6.8,22.6,12.8,1단계,쾌적,하,,,,,,,,,,,,,321,314,7,108,서울,2.0,6.3,12.5,12.9,11.9,4,1364,0.0,74.4,10.8,1001.8,1012.0,5.88,,,,0.024,0.3,0.006,0.022,32.0,19.0
2019-04-19,금,15.3,9.1,21.8,10.6,1단계,쾌적,하,,,,,,,,,,,,,242,242,-,108,서울,1.6,4.8,17.1,13.9,11.7,4,1365,0.0,57.5,8.6,1005.9,1016.1,15.84,,,,0.022,0.3,0.005,0.02,34.0,19.0
2019-04-20,토,12.6,10.4,16.2,9.5,1단계,쾌적,하,,,,,,,,,,,,,471,468,3,108,서울,1.9,7.1,17.5,14.9,12.0,4,1366,1.2,66.9,10.8,1004.7,1014.9,14.63,,,,0.023,0.3,0.005,0.024,39.0,22.0
2019-04-21,일,13.8,9.6,19.7,10.0,1단계,쾌적,하,,,,,,,,,,,,,513,506,7,108,서울,1.9,7.9,18.1,16.1,12.6,4,1367,0.3,77.8,12.9,1003.4,1013.5,13.42,,,,0.018,0.3,0.005,0.028,23.0,19.0
2019-04-22,월,14.3,9.7,19.1,11.7,1단계,쾌적,하,,,,,,,,,,,,,607,603,4,108,서울,1.4,2.3,21.6,18.0,13.0,4,1368,0.0,50.6,10.2,1004.7,1014.7,23.42,,,,0.038,0.5,0.006,0.022,82.0,35.0
2019-04-23,화,14.8,12.2,20.2,0.0,1단계,쾌적,하,,,,,,,,,,,,,819,814,5,108,서울,1.3,8.4,20.3,18.4,13.9,4,1369,0.0,52.0,12.2,1002.2,1012.1,13.14,,,,0.041,0.5,0.007,0.026,82.0,40.0
2019-04-24,수,19.3,10.7,28.2,0.0,1단계,쾌적,하,,,,,,,,,,,,,776,771,5,108,서울,1.6,5.0,21.0,19.8,14.5,4,1370,4.1,70.4,15.4,996.3,1006.2,18.91,,,,0.028,0.4,0.006,0.022,43.0,32.0
2019-04-25,목,20.4,15.3,25.5,0.0,1단계,쾌적,하,,,,,,,,,,,,,"1,123","1,107",16,108,서울,2.0,9.4,14.0,14.9,15.3,4,1371,11.3,75.9,11.2,996.9,1007.0,3.48,,,,0.025,0.3,0.006,0.014,31.0,15.0
2019-04-26,금,19.5,15.8,25.9,0.0,1단계,쾌적,하,,,,,,,,,,,,,105,104,1,108,서울,1.5,8.0,10.2,11.5,14.3,4,1372,4.9,82.1,9.1,1003.1,1013.5,3.51,,,,0.018,0.3,0.005,0.022,6.0,4.0
2019-04-27,토,13.2,9.4,17.2,0.0,1단계,쾌적,하,,,,,,,,,,,,,103,101,2,108,서울,1.7,4.8,14.1,13.1,13.0,4,1373,0.0,52.6,6.7,1010.9,1021.2,23.24,,,,0.022,0.3,0.005,0.022,13.0,9.0
2019-04-28,일,8.4,6.2,9.9,0.0,1단계,쾌적,하,,,,,,,,,,,,,896,894,2,108,서울,1.6,8.1,13.9,14.1,13.5,4,1374,0.0,48.8,7.1,1010.2,1020.5,12.09,,,,0.018,0.3,0.005,0.028,13.0,10.0
2019-04-29,월,11.6,4.1,18.2,0.0,1단계,쾌적,하,,,,,,,,,,,,,785,782,3,108,서울,0.9,5.8,12.3,12.6,13.4,4,1375,0.0,52.9,7.8,1004.0,1014.2,9.81,,,,0.034,0.3,0.005,0.015,20.0,13.0
2019-04-30,화,12.9,9.9,16.6,16.2,1단계,쾌적,하,,,,,,,,,,,,,714,705,9,108,서울,1.6,4.4,18.1,15.6,13.1,4,1376,0.0,52.8,8.8,998.7,1008.7,21.75,,,,0.032,0.4,0.005,0.021,26.0,18.0
2019-05-01,수,13.0,8.3,17.3,2.2,1단계,쾌적,하,,,,,,,,,,,,,"1,352","1,345",7,108,서울,2.3,1.9,20.2,17.5,13.7,5,1377,0.0,48.9,9.0,996.4,1006.4,24.41,,,,0.023,0.4,0.006,0.03,50.0,24.0
2019-05-02,목,15.5,9.0,22.5,1.1,1단계,쾌적,하,,,,,,,,,,,,,"1,517","1,507",10,108,서울,2.3,0.0,21.3,18.0,14.3,5,1378,0.0,28.5,5.3,1001.6,1011.7,27.27,,,,0.024,0.4,0.006,0.026,50.0,15.0
2019-05-03,금,16.4,11.2,22.2,1.6,1단계,쾌적,하,,,,,,,,,,,,,"1,264","1,258",6,108,서울,1.6,0.0,21.9,18.3,14.6,5,1379,0.0,37.5,7.2,1006.4,1016.4,25.59,,,,0.035,0.5,0.007,0.032,49.0,27.0
2019-05-04,토,17.1,10.6,25.3,6.7,1단계,쾌적,하,,,,,,,,,,,,,"1,143","1,137",6,108,서울,1.7,4.9,22.3,19.1,15.1,5,1380,0.0,40.4,8.3,1007.8,1017.8,22.12,,,,0.039,0.5,0.007,0.038,80.0,55.0
2019-05-05,일,17.9,10.1,26.1,72.1,1단계,쾌적,하,,,,,,,,,,,,,"1,324","1,315",9,108,서울,2.2,5.1,23.9,19.8,15.6,5,1381,0.0,35.8,7.2,1005.8,1015.8,25.14,,,,0.029,0.4,0.007,0.037,54.0,37.0
2019-05-06,월,19.5,12.0,27.4,107.8,1단계,쾌적,중,,,,,,,,,,,,,"1,124","1,108",16,108,서울,3.1,0.3,22.8,18.7,15.9,5,1382,0.0,27.1,4.3,1006.4,1016.6,28.25,,,,0.01,0.2,0.005,0.033,26.0,10.0
2019-05-07,화,19.2,13.6,26.5,116.2,1단계,쾌적,중,,,,,,,,,,,,,"1,202","1,172",30,108,서울,2.3,0.0,22.1,18.0,15.8,5,1383,0.0,33.4,5.5,1005.7,1015.9,27.02,,,,0.023,0.3,0.006,0.031,36.0,15.0
2019-05-08,수,14.5,9.8,19.8,107.3,1단계,쾌적,중,,,,,,,,,,,,,"1,043","1,031",12,108,서울,2.3,6.1,21.3,18.1,15.9,5,1384,0.0,48.3,8.4,1002.1,1012.3,23.39,,,,0.02,0.4,0.007,0.042,41.0,21.0
2019-05-09,목,15.0,8.4,21.9,158.1,1단계,쾌적,중,,,,,,,,,,,,,"1,173","1,169",4,108,서울,2.2,3.1,23.9,19.5,16.2,5,1385,0.0,43.3,7.5,1000.8,1010.8,25.46,,,,0.022,0.3,0.006,0.035,36.0,19.0
2019-05-10,금,15.6,10.1,21.3,141.9,1단계,쾌적,중,,,,,,,,,,,,,"1,309","1,300",9,108,서울,1.9,3.5,24.4,19.8,16.4,5,1386,0.0,48.0,9.2,1003.1,1013.1,25.19,,,,0.037,0.4,0.007,0.032,48.0,29.0
2019-05-11,토,16.6,11.7,22.9,126.8,1단계,쾌적,중,,,,,,,,,,,,,"1,644","1,636",8,108,서울,1.8,2.0,26.4,21.5,16.8,5,1387,0.0,39.0,9.0,1003.7,1013.6,25.19,,,,0.047,0.5,0.007,0.025,54.0,35.0
2019-05-12,일,17.8,10.3,26.8,123.5,1단계,쾌적,중,,,,,,,,,,,,,"1,645","1,633",12,108,서울,1.5,4.3,26.8,21.9,17.4,5,1388,0.0,36.0,9.0,1004.8,1014.7,21.82,,,,0.033,0.4,0.007,0.039,46.0,33.0
2019-05-13,월,20.3,13.2,28.3,118.5,1단계,쾌적,중,,,,,,,,,,,,,"1,549","1,543",6,108,서울,1.6,8.3,19.2,19.1,17.8,5,1389,0.0,43.4,9.1,1004.4,1014.4,8.51,,,,0.037,0.4,0.007,0.029,47.0,33.0
